game_id,club_id,own_goals,own_position,opponent_id,opponent_goals,opponent_position,home_result,away_result,home_total_market_value,home_key_players,away_total_market_value,away_key_players,home_position_to_goal,away_position_to_goal,home_win_h2h,away_win_h2h,draw_h2h,home_win_h2h_d,away_win_h2h_d,draw_h2h_d,home_home_win,away_away_win,home_last_5_game_win,home_last_5_game_lose,home_last_5_game_draw,away_last_5_game_win,away_last_5_game_lose,away_last_5_game_draw
2335246,2439,2,9.0,3691,0,14.0,1,1.0,6525000.0,0.2,5235000.0,0.2,0.2222222222222222,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.4,0.6,0.2,0.4,0.4
2335233,2696,1,11.0,2410,3,3.0,0,2.0,62550000.0,0.0,99100000.0,0.0,0.09090909090909091,1.0,0.4,3.2,0.6,0.0,0.0,0.4,0.2,0.2,0.4,0.6,0.0,0.2,0.8,0.0
2335232,4128,0,8.0,3725,1,13.0,0,2.0,7200000.0,0.0,41210000.0,0.2,0.0,0.07692307692307693,0.6,1.2,0.6,0.0,0.0,0.6,0.6,0.2,0.2,0.4,0.4,0.0,0.8,0.2
2335222,964,6,2.0,2698,2,10.0,1,1.0,251500000.0,0.0,38810000.0,0.0,3.0,0.2,2.6,1.6,0.4,0.0,0.0,2.6,0.4,0.2,0.6,0.2,0.2,0.0,0.6,0.4
2335247,16704,0,6.0,1083,2,7.0,0,2.0,141375000.0,0.0,67860000.0,0.0,0.0,0.2857142857142857,2.0,1.0,2.4,0.0,0.0,2.0,0.8,1.0,0.6,0.2,0.2,0.4,0.6,0.0
2335245,2700,4,16.0,121,0,4.0,1,1.0,13875000.0,0.2,97735000.0,0.0,0.25,0.0,1.0,0.8,0.4,0.0,0.0,1.0,0.2,0.4,0.0,0.6,0.4,0.2,0.4,0.4
2335234,932,3,1.0,12438,0,15.0,1,1.0,126225000.0,0.0,4800000.0,0.2,3.0,0.0,0.6,0.2,0.0,0.0,0.0,0.6,0.6,0.0,0.4,0.0,0.6,0.0,0.8,0.2
2335260,2696,1,11.0,3725,1,13.0,2,0.0,62550000.0,0.0,41210000.0,0.2,0.09090909090909091,0.07692307692307693,1.0,2.4,0.6,0.0,0.0,1.0,0.2,0.2,0.2,0.8,0.0,0.2,0.8,0.0
2335223,232,1,5.0,2696,0,12.0,1,1.0,129050000.0,0.0,62550000.0,0.0,0.2,0.0,3.2,0.8,0.2,0.0,0.0,3.2,0.4,0.4,0.0,0.6,0.4,0.0,0.8,0.2
2335240,964,4,1.0,16704,1,6.0,1,1.0,251500000.0,0.0,141375000.0,0.0,4.0,0.16666666666666666,3.0,0.6,1.2,0.0,0.0,3.0,0.6,0.6,0.8,0.2,0.0,0.2,0.4,0.4
