game_id,club_id,own_goals,own_position,opponent_id,opponent_goals,opponent_position,result,home_total_market_value,home_key_players,away_total_market_value,away_key_players,home_position_to_goal,away_position_to_goal,home_win_h2h,away_win_h2h,draw_h2h,home_win_h2h_d,away_win_h2h_d,home_home_win,away_away_win,home_last_5_game_win,home_last_5_game_lose,home_last_5_game_draw,away_last_5_game_win,away_last_5_game_lose,away_last_5_game_draw,date
2332193,3008,1,13.0,148,1,6.0,2,16.0,0.2,827.0,0.0,0.0769230769230769,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.4,0.8,0.4,0.6,0.0,0.4,0.6,0.0,2014-02-01
2331984,3008,1,8.0,379,0,17.0,1,16.0,0.2,489.0,0.0,0.125,0.0,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0.0,0.2,0.0,0.4,0.4,0.2,0.0,0.4,0.6,2013-09-28
2486563,3008,0,14.0,180,1,2.0,0,16.0,0.0,159.0,0.0,0.0,0.5,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.4,0.6,0.2,0.2,0.6,0.2,0.6,0.2,2014-11-01
2486529,3008,2,11.0,873,0,15.0,1,16.0,0.0,431.0,0.0,0.1818181818181818,0.0,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,2014-10-04
2331986,3008,6,10.0,931,0,18.0,1,16.0,0.0,394.0,0.0,0.6,0.0,0.25,0.5,0.25,0.25,0.0,0.4,0.2,0.0,0.4,0.6,0.2,0.6,0.2,2013-12-28
2332023,3008,1,16.0,603,1,12.0,2,16.0,0.0,15.0,0.0,0.0625,0.0833333333333333,0.5,0.0,0.5,0.0,0.5,0.2,0.0,0.4,0.6,0.0,0.0,0.8,0.2,2013-09-14
2332157,3008,2,13.0,984,0,18.0,1,16.0,0.2,64.0,0.0,0.1538461538461538,0.0,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,0.0,0.4,0.2,0.6,0.4,0.0,0.2,0.8,0.0,2014-03-22
2486508,3008,2,10.0,379,2,13.0,2,16.0,0.0,489.0,0.0,0.2,0.1538461538461538,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0.0,0.4,0.4,0.4,0.4,0.2,0.2,0.6,0.2,2014-09-15
2697992,3008,2,5.0,1003,1,17.0,1,16.0,0.2,199.0,0.0,0.4,0.0588235294117647,0.25,0.5,0.25,0.25,0.0,0.2,0.6,0.4,0.2,0.4,0.4,0.2,0.4,2016-08-13
2486587,3008,1,17.0,148,2,10.0,0,16.0,0.2,827.0,0.0,0.0588235294117647,0.2,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.4,0.4,0.2,0.4,0.4,0.4,0.6,0.0,2014-11-23
2332004,3008,2,12.0,985,3,7.0,0,16.0,0.2,793.0,0.0,0.1666666666666666,0.4285714285714285,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.4,0.4,0.2,0.2,0.6,0.4,0.2,0.4,2013-12-26
2331961,3008,0,8.0,405,0,10.0,2,16.0,0.2,707.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.4,0.6,0.6,0.2,0.2,0.2,0.6,0.2,2013-10-05
2478485,3008,1,6.0,512,1,15.0,2,16.0,0.2,19.0,0.0,0.1666666666666666,0.0666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6,0.4,0.4,0.4,0.2,0.2,0.6,0.2,2014-08-24
2698009,3008,0,5.0,985,1,3.0,0,16.0,0.4,793.0,0.2,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.4,0.8,0.6,0.2,0.2,0.6,0.4,0.0,2016-08-27
2698096,3008,1,12.0,11,4,4.0,0,16.0,0.4,1169.0,0.0,0.0833333333333333,1.0,0.0,0.8,0.2,0.0,0.0,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.4,2016-09-17
2332112,3008,1,10.0,289,0,19.0,1,16.0,0.2,30.0,0.2,0.1,0.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.4,0.0,0.4,0.4,0.2,0.0,0.6,0.4,2013-11-02
2332277,3008,1,13.0,2288,0,15.0,1,16.0,0.2,16.0,0.2,0.0769230769230769,0.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.6,0.0,0.4,0.6,0.0,0.0,0.8,0.2,2014-04-05
2698372,3008,0,18.0,289,2,20.0,0,16.0,0.0,30.0,0.0,0.0,0.1,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.8,0.2,0.4,0.4,0.2,0.0,1.0,0.0,2017-05-06
2486794,3008,1,16.0,31,0,5.0,1,16.0,0.0,1019.0,0.0,0.0625,0.0,0.5,0.3333333333333333,0.1666666666666666,0.5,0.0,0.4,0.4,0.2,0.6,0.2,0.2,0.6,0.2,2015-04-28
2486710,3008,2,16.0,405,0,18.0,1,16.0,0.2,707.0,0.0,0.125,0.0,0.25,0.5,0.25,0.25,0.0,0.2,0.2,0.0,0.8,0.2,0.0,1.0,0.0,2015-02-10
2486723,3008,2,15.0,1039,1,17.0,1,16.0,0.2,10.0,0.4,0.1333333333333333,0.0588235294117647,1.0,0.0,0.0,0.5,0.5,0.4,0.2,0.2,0.6,0.2,0.2,0.8,0.0,2015-02-21
2486740,3008,1,15.0,289,1,16.0,2,16.0,0.2,30.0,0.0,0.0666666666666666,0.0625,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.6,0.2,0.4,0.4,0.2,0.0,0.8,0.2,2015-03-03
2332048,3008,0,12.0,512,0,13.0,2,16.0,0.2,19.0,0.2,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6,0.0,0.2,0.6,0.2,0.0,0.8,0.2,2013-12-14
2486692,3008,0,18.0,762,3,11.0,0,16.0,0.2,696.0,0.0,0.0,0.2727272727272727,0.25,0.5,0.25,0.0,0.25,0.2,0.0,0.2,0.8,0.0,0.0,1.0,0.0,2015-01-31
2332214,3008,0,14.0,180,1,8.0,0,16.0,0.2,159.0,0.0,0.0,0.125,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.4,2014-02-11
2486660,3008,2,15.0,29,0,13.0,1,16.0,0.2,413.0,0.0,0.1333333333333333,0.0,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.0,0.2,0.2,0.6,0.2,0.0,0.8,0.2,2015-01-01
2332232,3008,0,10.0,631,2,3.0,0,16.0,0.2,1004.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.4,0.4,0.2,0.4,0.4,0.2,2014-01-11
2486650,3008,0,17.0,1003,1,20.0,0,16.0,0.2,199.0,0.0,0.0,0.05,0.25,0.5,0.25,0.25,0.0,0.2,0.0,0.2,0.4,0.4,0.0,0.8,0.2,2014-12-28
2486824,3008,0,18.0,1132,1,19.0,0,16.0,0.2,288.0,0.0,0.0,0.0526315789473684,0.0,0.5,0.5,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,1.0,0.0,2015-05-09
2486844,3008,0,18.0,985,0,4.0,2,16.0,0.2,793.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2,0.6,0.4,0.6,0.0,0.2,0.8,0.0,2015-05-24
2486630,3008,0,19.0,2288,1,8.0,0,16.0,0.2,16.0,0.2,0.0,0.125,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.2,0.0,0.0,0.6,0.4,0.0,0.6,0.4,2014-12-20
2332209,3008,1,12.0,762,4,8.0,0,16.0,0.2,696.0,0.0,0.0833333333333333,0.5,0.25,0.5,0.25,0.0,0.25,0.4,0.4,0.6,0.2,0.2,0.0,0.6,0.4,2014-03-01
2486610,3008,0,18.0,984,0,16.0,2,16.0,0.2,64.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,0.0,0.2,0.4,0.0,0.8,0.2,0.2,0.8,0.0,2014-12-06
2332263,3008,0,16.0,29,2,5.0,0,16.0,0.0,413.0,0.0,0.0,0.4,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.6,0.6,0.2,0.6,0.2,0.2,0.8,0.0,2014-05-11
2350370,3008,1,13.0,1123,0,15.0,1,16.0,0.0,52.0,0.0,0.0769230769230769,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.6,0.2,2013-08-24
2332072,3008,3,10.0,31,1,4.0,1,16.0,0.2,1019.0,0.0,0.3,0.25,0.5,0.3333333333333333,0.1666666666666666,0.5,0.0,0.4,0.2,0.2,0.8,0.0,0.0,0.6,0.4,2013-12-01
2332299,3008,0,14.0,11,3,4.0,0,16.0,0.2,1169.0,0.0,0.0,0.75,0.0,0.8,0.2,0.0,0.0,0.8,0.4,0.6,0.4,0.0,0.2,0.8,0.0,2014-04-20
2698125,3008,0,15.0,631,2,7.0,0,16.0,0.8,1004.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.2,0.6,0.2,0.2,0.6,0.2,2016-10-01
2698329,3008,2,19.0,2288,1,16.0,1,16.0,0.2,16.0,0.2,0.1052631578947368,0.0625,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.6,0.4,0.2,0.4,0.4,0.2,0.6,0.2,2017-03-11
2698241,3008,2,19.0,29,2,7.0,2,16.0,0.2,413.0,0.0,0.1052631578947368,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.2,0.2,0.0,0.8,0.2,0.2,0.6,0.2,2016-12-30
2698218,3008,0,20.0,281,3,3.0,0,16.0,0.4,1351.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.2,0.6,0.0,0.6,0.4,0.2,0.2,0.6,2016-12-26
2698248,3008,3,18.0,989,1,11.0,1,16.0,0.2,414.0,0.0,0.1666666666666666,0.0909090909090909,0.5,0.5,0.0,0.5,0.0,0.2,0.2,0.2,0.6,0.2,0.2,0.6,0.2,2017-01-14
2698222,3008,3,19.0,873,3,15.0,2,16.0,0.2,431.0,0.0,0.1578947368421052,0.2,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.2,0.2,0.2,0.6,0.2,0.0,0.8,0.2,2016-12-10
2698333,3008,1,19.0,1132,1,11.0,2,16.0,0.4,288.0,0.0,0.0526315789473684,0.0909090909090909,0.0,0.5,0.5,0.0,0.0,0.6,0.0,0.2,0.6,0.2,0.0,1.0,0.0,2017-02-25
2698160,3008,2,18.0,180,1,10.0,1,16.0,0.6,159.0,0.0,0.1111111111111111,0.1,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.6,0.4,2016-11-06
2698433,3008,4,17.0,641,2,19.0,1,16.0,0.2,13.0,0.4,0.2352941176470588,0.1052631578947368,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.8,0.0,0.4,0.4,0.2,0.0,0.8,0.2,2017-04-05
2698405,3008,2,17.0,1010,0,10.0,1,16.0,0.0,55.0,0.0,0.1176470588235294,0.0,0.5,0.5,0.0,0.5,0.0,0.8,0.2,0.4,0.6,0.0,0.0,1.0,0.0,2017-04-22
2698161,3008,1,18.0,984,1,9.0,2,16.0,0.6,64.0,0.0,0.0555555555555555,0.1111111111111111,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,0.0,0.2,0.2,0.2,0.8,0.0,0.2,0.6,0.2,2016-11-26
2698306,3008,2,18.0,379,1,13.0,1,16.0,0.4,489.0,0.0,0.1111111111111111,0.0769230769230769,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0.0,0.8,0.4,0.2,0.6,0.2,0.0,0.6,0.4,2017-04-01
2698147,3008,0,18.0,512,2,16.0,0,16.0,0.6,19.0,0.0,0.0,0.125,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.8,0.2,0.0,0.8,0.2,2016-10-22
2698298,3008,2,18.0,31,0,5.0,1,16.0,0.2,1019.0,0.0,0.1111111111111111,0.0,0.5,0.3333333333333333,0.1666666666666666,0.5,0.0,0.4,0.6,0.4,0.4,0.2,0.2,0.4,0.4,2017-02-04
2332049,3008,0,13.0,873,1,19.0,0,16.0,0.0,431.0,0.0,0.0,0.0526315789473684,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6,0.0,0.2,0.6,0.2,0.0,0.8,0.2,2013-11-23
2698261,2288,0,20.0,11,4,4.0,0,16.0,0.0,1169.0,0.0,0.0,1.0,0.3571428571428571,0.5,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.4,0.4,0.2,0.8,0.0,0.2,0.6,0.2,2017-01-14
2578137,2288,0,16.0,180,1,6.0,0,16.0,0.2,159.0,0.0,0.0,0.1666666666666666,0.1538461538461538,0.6153846153846154,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.4,2016-02-13
2578001,2288,2,11.0,148,2,8.0,2,16.0,0.0,827.0,0.0,0.1818181818181818,0.25,0.0,0.8461538461538461,0.1538461538461538,0.0,0.0,0.6,0.4,0.2,0.4,0.4,0.2,0.2,0.6,2015-10-04
2486603,2288,2,7.0,1039,0,19.0,1,16.0,0.4,10.0,0.0,0.2857142857142857,0.0,0.6,0.2,0.2,0.4,0.2,0.4,0.0,0.4,0.2,0.4,0.0,0.8,0.2,2014-12-02
2486594,2288,1,8.0,873,1,14.0,2,16.0,0.0,431.0,0.0,0.125,0.0714285714285714,0.4,0.1,0.5,0.1,0.3,0.6,0.2,0.4,0.4,0.2,0.0,0.8,0.2,2014-11-29
2578007,2288,0,14.0,512,1,11.0,0,16.0,0.0,19.0,0.4,0.0,0.0909090909090909,0.25,0.5,0.25,0.25,0.0,0.4,0.2,0.2,0.4,0.4,0.2,0.4,0.4,2015-10-19
2332179,2288,1,15.0,873,1,14.0,2,16.0,0.2,431.0,0.0,0.0666666666666666,0.0714285714285714,0.4,0.1,0.5,0.1,0.3,0.4,0.2,0.0,0.6,0.4,0.0,0.8,0.2,2014-03-02
2698263,2288,0,20.0,989,3,10.0,0,16.0,0.2,414.0,0.0,0.0,0.3,0.0,0.75,0.25,0.0,0.0,0.4,0.2,0.2,0.8,0.0,0.0,1.0,0.0,2016-12-31
2578028,2288,2,14.0,989,2,19.0,2,16.0,0.2,414.0,0.0,0.1428571428571428,0.1052631578947368,0.0,0.75,0.25,0.0,0.0,0.2,0.2,0.2,0.6,0.2,0.0,0.8,0.2,2015-11-21
2225563,2288,0,9.0,31,0,11.0,2,16.0,0.2,1019.0,0.0,0.0,0.0,0.25,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.2,0.4,0.4,0.2,0.4,0.0,0.4,0.6,2012-11-25
2578085,2288,2,17.0,289,4,18.0,0,16.0,0.2,30.0,0.2,0.1176470588235294,0.2222222222222222,0.4,0.1,0.5,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.0,0.8,0.2,2016-01-13
2225569,2288,3,8.0,984,1,4.0,1,16.0,0.2,64.0,0.0,0.375,0.25,0.5,0.3333333333333333,0.1666666666666666,0.4166666666666667,0.0833333333333333,0.2,0.4,0.2,0.2,0.6,0.4,0.2,0.4,2012-11-28
2486578,2288,2,5.0,11,1,6.0,1,16.0,0.4,1169.0,0.0,0.4,0.1666666666666666,0.3571428571428571,0.5,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.6,0.6,0.2,0.2,0.6,0.4,0.4,0.2,2014-11-09
2225795,2288,0,9.0,281,0,2.0,2,16.0,0.2,1351.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.1428571428571428,0.0,0.0,0.4,0.6,0.0,0.6,0.4,0.4,0.4,0.2,2013-05-04
2486555,2288,2,6.0,1003,0,17.0,1,16.0,0.2,199.0,0.0,0.3333333333333333,0.0,0.25,0.625,0.125,0.25,0.0,0.4,0.2,0.0,0.6,0.4,0.2,0.6,0.2,2014-10-25
2698290,2288,2,17.0,180,1,12.0,1,16.0,0.2,159.0,0.0,0.1176470588235294,0.0833333333333333,0.1538461538461538,0.6153846153846154,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.4,0.2,0.4,0.6,0.0,0.0,0.8,0.2,2017-01-31
2225775,2288,0,8.0,180,0,12.0,2,16.0,0.2,159.0,0.0,0.0,0.0,0.1538461538461538,0.6153846153846154,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.6,0.2,0.2,0.6,0.2,0.2,0.6,0.2,2013-04-20
2578071,2288,0,18.0,379,0,8.0,2,16.0,0.2,489.0,0.0,0.0,0.0,0.25,0.5,0.25,0.1666666666666666,0.0833333333333333,0.0,0.2,0.0,0.8,0.2,0.0,0.6,0.4,2015-12-20
2332142,2288,1,14.0,984,2,18.0,0,16.0,0.2,64.0,0.0,0.0714285714285714,0.1111111111111111,0.5,0.3333333333333333,0.1666666666666666,0.4166666666666667,0.0833333333333333,0.4,0.0,0.0,0.6,0.4,0.0,0.6,0.4,2014-03-15
2578088,2288,1,16.0,984,0,13.0,1,16.0,0.2,64.0,0.0,0.0625,0.0,0.5,0.3333333333333333,0.1666666666666666,0.4166666666666667,0.0833333333333333,0.0,0.2,0.0,0.6,0.4,0.0,0.2,0.8,2015-12-26
2225749,2288,0,9.0,931,3,12.0,0,16.0,0.2,394.0,0.0,0.0,0.25,0.75,0.25,0.0,0.25,0.5,0.2,0.2,0.2,0.4,0.4,0.0,0.4,0.6,2013-05-19
2578139,2288,1,16.0,873,1,12.0,2,16.0,0.2,431.0,0.0,0.0625,0.0833333333333333,0.4,0.1,0.5,0.1,0.3,0.4,0.4,0.4,0.4,0.2,0.2,0.8,0.0,2016-02-06
2578105,2288,1,17.0,1010,0,12.0,1,16.0,0.2,55.0,0.0,0.0588235294117647,0.0,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.2,0.4,0.2,0.6,0.2,0.0,0.6,0.4,2016-01-18
2258922,2288,3,8.0,1123,4,12.0,0,16.0,0.0,52.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4,0.0,0.6,0.0,0.4,0.0,0.2,0.8,2012-12-08
2577944,2288,2,4.0,985,1,5.0,1,16.0,0.0,793.0,0.0,0.5,0.2,0.3076923076923077,0.5384615384615384,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.6,0.6,0.2,0.4,0.4,0.4,0.4,0.2,2015-08-30
2577973,2288,0,7.0,29,0,6.0,2,16.0,0.0,413.0,0.0,0.0,0.0,0.1538461538461538,0.3846153846153846,0.4615384615384615,0.0769230769230769,0.0769230769230769,0.6,0.4,0.4,0.2,0.4,0.2,0.6,0.2,2015-09-19
2486757,2288,0,9.0,31,1,5.0,0,16.0,0.0,1019.0,0.0,0.0,0.2,0.25,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.4,0.6,0.4,0.4,0.2,0.4,0.4,0.2,2015-03-16
2486785,2288,1,8.0,29,1,12.0,2,16.0,0.0,413.0,0.0,0.125,0.0833333333333333,0.1538461538461538,0.3846153846153846,0.4615384615384615,0.0769230769230769,0.0769230769230769,0.4,0.4,0.6,0.4,0.0,0.2,0.8,0.0,2015-04-11
2225712,2288,1,8.0,762,0,15.0,1,16.0,0.4,696.0,0.0,0.125,0.0,0.6,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.2,0.4,0.6,0.0,2013-03-02
2486777,2288,3,8.0,3008,1,16.0,1,16.0,0.2,16.0,0.2,0.375,0.0625,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2,0.0,0.6,0.4,0.0,0.0,0.6,0.4,2015-04-04
2332278,2288,0,15.0,631,1,2.0,0,16.0,0.2,1004.0,0.0,0.0,0.5,0.0833333333333333,0.6666666666666666,0.25,0.0833333333333333,0.0,0.4,0.2,0.2,0.6,0.2,0.0,1.0,0.0,2014-04-13
2332017,2288,1,10.0,3008,1,12.0,2,16.0,0.0,16.0,0.2,0.1,0.0833333333333333,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2,0.2,0.4,0.4,0.2,0.0,0.8,0.2,2013-12-09
2332206,2288,3,10.0,603,0,19.0,1,16.0,0.2,15.0,0.2,0.3,0.0,0.5,0.5,0.0,0.5,0.0,0.2,0.4,0.4,0.6,0.0,0.2,0.8,0.0,2014-02-08
2332044,2288,3,11.0,762,0,7.0,1,16.0,0.0,696.0,0.0,0.2727272727272727,0.0,0.6,0.2,0.2,0.3,0.3,0.2,0.6,0.2,0.4,0.4,0.2,0.4,0.4,2013-12-04
2258991,2288,3,9.0,512,1,10.0,1,16.0,0.4,19.0,0.2,0.3333333333333333,0.1,0.25,0.5,0.25,0.25,0.0,0.2,0.2,0.2,0.2,0.6,0.0,0.2,0.8,2013-01-19
2698169,2288,1,19.0,985,3,6.0,0,16.0,0.2,793.0,0.0,0.0526315789473684,0.5,0.3076923076923077,0.5384615384615384,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.8,0.2,0.0,0.6,0.4,2016-11-06
2486706,2288,1,9.0,289,1,14.0,2,16.0,0.0,30.0,0.2,0.1111111111111111,0.0714285714285714,0.4,0.1,0.5,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.6,0.2,2015-02-07
2250160,2288,4,7.0,1039,1,20.0,1,16.0,0.0,10.0,0.6,0.5714285714285714,0.05,0.6,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.4,2013-02-09
2698156,2288,0,19.0,1010,0,9.0,2,16.0,0.2,55.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.4,0.0,0.8,0.2,0.2,0.6,0.2,2016-10-22
2486727,2288,2,9.0,985,1,4.0,1,16.0,0.0,793.0,0.0,0.2222222222222222,0.25,0.3076923076923077,0.5384615384615384,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.2,0.6,0.2,0.6,0.2,0.4,0.0,0.6,2015-02-21
2258971,2288,2,9.0,405,2,17.0,2,16.0,0.2,707.0,0.0,0.2222222222222222,0.1176470588235294,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2,0.4,0.2,0.4,0.4,0.2,0.4,0.4,2013-01-01
2225695,2288,0,9.0,11,2,5.0,0,16.0,0.4,1169.0,0.0,0.0,0.4,0.3571428571428571,0.5,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.6,0.6,0.4,0.6,0.0,0.4,0.6,0.0,2013-03-16
2486816,2288,2,8.0,512,0,10.0,1,16.0,0.0,19.0,0.2,0.25,0.0,0.25,0.5,0.25,0.25,0.0,0.4,0.2,0.6,0.2,0.2,0.0,0.6,0.4,2015-05-02
2486677,2288,1,9.0,379,1,7.0,2,16.0,0.4,489.0,0.0,0.1111111111111111,0.1428571428571428,0.25,0.5,0.25,0.1666666666666666,0.0833333333333333,0.6,0.2,0.6,0.2,0.2,0.0,0.6,0.4,2015-01-10
2698226,2288,5,19.0,873,4,17.0,1,16.0,0.2,431.0,0.0,0.2631578947368421,0.2352941176470588,0.4,0.1,0.5,0.1,0.3,0.0,0.4,0.0,0.6,0.4,0.0,0.8,0.2,2016-11-26
2698238,2288,3,18.0,289,0,20.0,1,16.0,0.4,30.0,0.0,0.1666666666666666,0.0,0.4,0.1,0.5,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.8,0.0,2016-12-10
2698268,2288,1,19.0,379,4,11.0,0,16.0,0.4,489.0,0.0,0.0526315789473684,0.3636363636363636,0.25,0.5,0.25,0.1666666666666666,0.0833333333333333,0.4,0.2,0.4,0.6,0.0,0.0,0.6,0.4,2016-12-26
2332203,2288,2,11.0,931,0,19.0,1,16.0,0.2,394.0,0.0,0.1818181818181818,0.0,0.75,0.25,0.0,0.25,0.5,0.2,0.2,0.4,0.6,0.0,0.0,0.6,0.4,2014-01-28
2225715,2288,1,9.0,148,2,4.0,0,16.0,0.4,827.0,0.0,0.1111111111111111,0.5,0.0,0.8461538461538461,0.1538461538461538,0.0,0.0,0.6,0.4,0.4,0.6,0.0,0.2,0.8,0.0,2013-03-30
2332241,2288,1,15.0,148,3,5.0,0,16.0,0.2,827.0,0.0,0.0666666666666666,0.6,0.0,0.8461538461538461,0.1538461538461538,0.0,0.0,0.2,0.8,0.2,0.6,0.2,0.4,0.6,0.0,2014-01-19
2486647,2288,1,8.0,405,0,13.0,1,16.0,0.2,707.0,0.0,0.125,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6,0.2,0.4,0.4,0.2,0.2,0.6,0.2,2014-12-26
2577883,2288,2,6.0,762,0,15.0,1,16.0,0.2,696.0,0.0,0.3333333333333333,0.0,0.6,0.2,0.2,0.3,0.3,0.4,0.0,0.4,0.4,0.2,0.0,1.0,0.0,2015-08-15
2486627,2288,1,9.0,148,2,7.0,0,16.0,0.2,827.0,0.0,0.1111111111111111,0.2857142857142857,0.0,0.8461538461538461,0.1538461538461538,0.0,0.0,0.6,0.6,0.4,0.4,0.2,0.2,0.6,0.2,2014-12-14
2258941,2288,1,11.0,985,1,1.0,2,16.0,0.2,793.0,0.0,0.0909090909090909,1.0,0.3076923076923077,0.5384615384615384,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.4,0.6,0.4,0.4,0.2,0.4,0.4,0.2,2012-12-23
2578186,2288,1,16.0,1123,0,19.0,1,16.0,0.2,52.0,0.0,0.0625,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4,0.0,0.2,0.4,0.4,0.0,0.8,0.2,2016-03-05
2332158,2288,3,14.0,1123,0,16.0,1,16.0,0.2,52.0,0.0,0.2142857142857142,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.4,0.0,0.0,0.6,0.4,0.0,0.6,0.4,2014-03-29
2698377,2288,2,18.0,512,0,11.0,1,16.0,0.4,19.0,0.2,0.1111111111111111,0.0,0.25,0.5,0.25,0.25,0.0,0.6,0.0,0.0,0.8,0.2,0.0,0.6,0.4,2017-04-22
2578243,2288,3,13.0,31,1,8.0,1,16.0,0.4,1019.0,0.0,0.2307692307692307,0.125,0.25,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.6,0.2,0.4,0.4,0.2,0.2,0.6,0.2,2016-05-01
2872153,2288,0,15.0,762,1,10.0,0,16.0,0.2,696.0,0.0,0.0,0.1,0.6,0.2,0.2,0.3,0.3,0.6,0.0,0.6,0.2,0.2,0.0,1.0,0.0,2017-09-10
2872353,2288,1,20.0,31,0,4.0,1,16.0,0.2,1019.0,0.0,0.05,0.0,0.25,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.4,0.8,0.4,0.2,0.4,0.2,0.4,0.4,2018-01-22
2872173,2288,1,15.0,1010,2,6.0,0,16.0,0.2,55.0,0.0,0.0666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6,0.4,0.2,0.4,0.4,0.4,0.6,0.0,2017-09-23
